fy,dept,department_title,char_,character_title,sub_obj,sub_obj_title,doc_ref_no_prefix,doc_ref_no_prefix_definition,total_transaction_amount
2017,42,42 COMMERCE,6,06 REAL PROPERTY,617,ELECTRICAL CONTROL EQUIPMENT/WIRING 0617,VCXX,procurement,6683446.52
2017,42,42 COMMERCE,6,06 REAL PROPERTY,618,COMMUNICATION CONTROL EQUIPT/WIRING 0618,VCXX,procurement,2704995.95
2017,42,42 COMMERCE,6,06 REAL PROPERTY,625,ELEVATOR & ESCALATOR 0625,VCXX,procurement,111942.05
2017,42,42 COMMERCE,6,06 REAL PROPERTY,630,EXTERIORGEN BUILDING CONSTRUCTION 0630,VCXX,procurement,141001.99
2017,42,42 COMMERCE,6,06 REAL PROPERTY,631,CONCRETE OR MASONRY IMPROVEMENTS 0631,VCXX,procurement,56011.56
2017,42,42 COMMERCE,6,06 REAL PROPERTY,632,ELECTRICAL UTILITY LINES/CONTROL EQ 0632,VCXX,procurement,2917940.38
2017,42,42 COMMERCE,6,06 REAL PROPERTY,636,AIRPORT RUNWAYS/AIRFIELD IMPROVE 0636,VCXX,procurement,51869698.74
2017,42,42 COMMERCE,6,06 REAL PROPERTY,639,STRUCTURES OTHER THAN BUILDINGS 0639,VCXX,procurement,11228763.36
2017,42,42 COMMERCE,6,06 REAL PROPERTY,642,RECREATIONAL FIELD LIGHTS 0642,VCXX,procurement,503575.41
2017,42,42 COMMERCE,6,06 REAL PROPERTY,650,PROFESSIONAL SRVCSPROJECT MGMNT 0650,PVMD,professional services,8847383.4
2017,42,42 COMMERCE,6,06 REAL PROPERTY,653,PROFESSIONAL SRVCSDATA PROCESSING 0653,PVMD,professional services,1788467.96
2017,42,42 COMMERCE,6,06 REAL PROPERTY,654,PROFESSIONAL SERVICES  ARTWORK 0654,PVMD,professional services,50400
2017,42,42 COMMERCE,6,06 REAL PROPERTY,655,AGREEMENT PAYMENTS TO PROVIDERS 0655,PVMD,professional services,27885798.65
2017,42,42 COMMERCE,6,06 REAL PROPERTY,655,AGREEMENT PAYMENTS TO PROVIDERS 0655,PVXX,payment voucher,283064.86
2017,42,42 COMMERCE,6,06 REAL PROPERTY,670,NEW OR RECONSTRUCTED STREETS 0670,VCXX,procurement,816871.05
2017,42,42 COMMERCE,6,06 REAL PROPERTY,671,CURBS & SIDEWALKS 0671,VCXX,procurement,192040.11
2017,42,42 COMMERCE,6,06 REAL PROPERTY,673,STREET PAVING 0673,VCXX,procurement,1546856.86
2017,42,42 COMMERCE,6,06 REAL PROPERTY,677,STREETS LIGHTING 0677,VCXX,procurement,148426.02
2017,42,42 COMMERCE,6,06 REAL PROPERTY,678,RECREATIONAL PATHWAYS 0678,VCXX,procurement,200194
2017,42,42 COMMERCE,6,06 REAL PROPERTY,681,VEHICLES UTILITY 0681,VCXX,procurement,1065079
2017,42,42 COMMERCE,6,06 REAL PROPERTY,699,MISCELLANEOUS 0699,VCXX,procurement,111929.9
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,205,REFUSE/GARBAGE/SILT/SLUDGE REMOVAL 0205,VCXX,procurement,587.12
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,209,TELEPHONE 0209,VCXX,procurement,430.67
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,210,POSTAGE 0210,PCXX,petty cash,490
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,PCXX,petty cash,8884.27
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,PVTR,American Express travel vouchers,8140.9
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,PVXX,payment voucher,1353
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,RPXX,reimbursable expense vouchers for City employees,10375.14
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,216,COMMERCIAL OFFSHELF COMP SOFTWARE 0216,VCXX,procurement,10327.51
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,230,MEALSNONTRAVEL & OFFICL ENTERTAIN 0230,PCXX,petty cash,1826.25
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,231,OVERTIME MEALS 0231,PCXX,petty cash,460
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,231,OVERTIME MEALS 0231,RPXX,reimbursable expense vouchers for City employees,1763.25
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,240,ADVERTISING/PROMOTIONAL ACTIVITIES 0240,PVXX,payment voucher,2450
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PCXX,petty cash,52640.33
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PVMD,professional services,976513.66
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PVXX,payment voucher,1521981.4
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,VCXX,procurement,33265.74
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,251,INFORMATION TECHNOLOGYPROF SERVICE 0251,PVMD,professional services,40391.75
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,251,INFORMATION TECHNOLOGYPROF SERVICE 0251,PVXX,payment voucher,87795.06
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,253,LEGAL SERVICES 0253,PVMD,professional services,3706058.76
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,253,LEGAL SERVICES 0253,PVXX,payment voucher,1033.13
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,253,LEGAL SERVICES 0253,RPXX,reimbursable expense vouchers for City employees,505
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,255,DUES 0255,PVXX,payment voucher,54135
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,PCXX,petty cash,12027.05
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,PVXX,payment voucher,100169.7
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,RPXX,reimbursable expense vouchers for City employees,525
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,257,ARCHITECTURAL & ENGINEERING SRVCS 0257,PVXX,payment voucher,16385.36
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,257,ARCHITECTURAL & ENGINEERING SRVCS 0257,VCXX,procurement,31592.08
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,258,COURT REPORTERS                     0258,,,2250
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,258,COURT REPORTERS 0258,PVXX,payment voucher,534776.51
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,258,COURT REPORTERS 0258,VCXX,procurement,157567.17
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,259,ARBITRATION FEES 0259,PVXX,payment voucher,163212.43
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,260,REPAIR AND MAINTENANCE CHARGES 0260,VCXX,procurement,18706.71
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,277,WITNESS FEES 0277,PCXX,petty cash,120
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,285,RENTS 0285,PCXX,petty cash,586.99
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,285,RENTS 0285,PVXX,payment voucher,17557.6
2017,44,44 LAW,2,02 PURCHASE OF SERVICES,285,RENTS 0285,VCXX,procurement,83648.75
2017,44,44 LAW,3,03 MATERIALS AND SUPPLIES,304,BOOKS AND OTHER PUBLICATIONS 0304,PCXX,petty cash,756.81
2017,44,44 LAW,3,03 MATERIALS AND SUPPLIES,304,BOOKS AND OTHER PUBLICATIONS 0304,PVXX,payment voucher,155972.52
2017,44,44 LAW,3,03 MATERIALS AND SUPPLIES,305,BUILDING AND CONSTRUCTION 0305,VCXX,procurement,63.4
2017,44,44 LAW,3,03 MATERIALS AND SUPPLIES,308,DRY GOODS/NOTIONS/WEARING APPAREL 0308,VCXX,procurement,552
2017,44,44 LAW,3,03 MATERIALS AND SUPPLIES,310,ELECTRICAL AND COMMUNICATION 0310,VCXX,procurement,69.48
2017,44,44 LAW,3,03 MATERIALS AND SUPPLIES,318,JANITORIAL LAUNDRY AND HOUSEHOLD 0318,VCXX,procurement,2563.5
2017,44,44 LAW,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,PCXX,petty cash,1743.1
2017,44,44 LAW,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,PVXX,payment voucher,753.24
2017,44,44 LAW,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,VCXX,procurement,50402.77
2017,44,44 LAW,3,03 MATERIALS AND SUPPLIES,322,SMALL POWER TOOLS AND HAND TOOLS 0322,PCXX,petty cash,640.22
2017,44,44 LAW,3,03 MATERIALS AND SUPPLIES,324,PRECISION PHOTOGRAPHIC AND ARTISTS 0324,PVXX,payment voucher,950
2017,44,44 LAW,3,03 MATERIALS AND SUPPLIES,324,PRECISION PHOTOGRAPHIC AND ARTISTS 0324,VCXX,procurement,972
2017,44,44 LAW,3,03 MATERIALS AND SUPPLIES,325,PRINTING 0325,PCXX,petty cash,3445.68
2017,44,44 LAW,3,03 MATERIALS AND SUPPLIES,325,PRINTING 0325,PVXX,payment voucher,1017.05
2017,44,44 LAW,3,03 MATERIALS AND SUPPLIES,325,PRINTING 0325,VCXX,procurement,33116.09
2017,44,44 LAW,4,04 EQUIPMENT,410,ELECTRICAL LIGHTING COMMUNICATION 0410,VCXX,procurement,3953.22
2017,44,44 LAW,4,04 EQUIPMENT,420,OFFICE EQUIPMENT 0420,PVXX,payment voucher,1009.28
2017,44,44 LAW,4,04 EQUIPMENT,420,OFFICE EQUIPMENT 0420,VCXX,procurement,4033.29
2017,44,44 LAW,4,04 EQUIPMENT,427,COMPUTER EQUIPMENT & PERIPHERALS 0427,PCXX,petty cash,135.41
2017,44,44 LAW,4,04 EQUIPMENT,427,COMPUTER EQUIPMENT & PERIPHERALS 0427,VCXX,procurement,1336
2017,44,44 LAW,4,04 EQUIPMENT,430,FURNITURE AND FURNISHINGS 0430,PCXX,petty cash,329.37
2017,44,44 LAW,4,04 EQUIPMENT,430,FURNITURE AND FURNISHINGS 0430,VCXX,procurement,16731.41
2017,45,45 BOARD OF ETHICS,2,02 PURCHASE OF SERVICES,209,TELEPHONE 0209,VCXX,procurement,882.4
2017,45,45 BOARD OF ETHICS,2,02 PURCHASE OF SERVICES,210,POSTAGE 0210,PVXX,payment voucher,1256.23
2017,45,45 BOARD OF ETHICS,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,PVTR,American Express travel vouchers,2299.5
2017,45,45 BOARD OF ETHICS,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,RPXX,reimbursable expense vouchers for City employees,3894.27
2017,45,45 BOARD OF ETHICS,2,02 PURCHASE OF SERVICES,255,DUES 0255,PVXX,payment voucher,2100
2017,45,45 BOARD OF ETHICS,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,PVXX,payment voucher,5085
2017,45,45 BOARD OF ETHICS,2,02 PURCHASE OF SERVICES,258,COURT REPORTERS 0258,PVXX,payment voucher,572.57
2017,45,45 BOARD OF ETHICS,2,02 PURCHASE OF SERVICES,260,REPAIR AND MAINTENANCE CHARGES 0260,PVXX,payment voucher,238.41
2017,45,45 BOARD OF ETHICS,2,02 PURCHASE OF SERVICES,260,REPAIR AND MAINTENANCE CHARGES 0260,VCXX,procurement,10869.99
2017,45,45 BOARD OF ETHICS,2,02 PURCHASE OF SERVICES,266,MAINT/SUPPORTCOMPUTR HARDWARE/SOFT 0266,VCXX,procurement,1172.93
2017,45,45 BOARD OF ETHICS,2,02 PURCHASE OF SERVICES,285,RENTS 0285,VCXX,procurement,1604.18
2017,45,45 BOARD OF ETHICS,3,03 MATERIALS AND SUPPLIES,304,BOOKS AND OTHER PUBLICATIONS 0304,PVXX,payment voucher,2215
2017,45,45 BOARD OF ETHICS,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,VCXX,procurement,3704.28
2017,45,45 BOARD OF ETHICS,4,04 EQUIPMENT,427,COMPUTER EQUIPMENT & PERIPHERALS 0427,VCXX,procurement,450
2017,46,46 MAYOR'S OFFICE OF TRANSPORTATION,2,02 PURCHASE OF SERVICES,209,TELEPHONE 0209,VCXX,procurement,435.99
2017,46,46 MAYOR'S OFFICE OF TRANSPORTATION,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,PVTR,American Express travel vouchers,182
2017,46,46 MAYOR'S OFFICE OF TRANSPORTATION,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PVMD,professional services,92799.71
2017,47,47 YOUTH COMMISSION,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,PVXX,payment voucher,267.08
2017,48,48 MAYOR-OFFICE OF THE INSPECTOR GENERAL,2,02 PURCHASE OF SERVICES,201,CLEANING AND LAUNDERING 0201,PVXX,payment voucher,90
2017,48,48 MAYOR-OFFICE OF THE INSPECTOR GENERAL,2,02 PURCHASE OF SERVICES,209,TELEPHONE 0209,VCXX,procurement,429.99
2017,48,48 MAYOR-OFFICE OF THE INSPECTOR GENERAL,2,02 PURCHASE OF SERVICES,210,POSTAGE 0210,PVXX,payment voucher,10.29
2017,48,48 MAYOR-OFFICE OF THE INSPECTOR GENERAL,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,PVXX,payment voucher,1023.64
2017,48,48 MAYOR-OFFICE OF THE INSPECTOR GENERAL,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,RPXX,reimbursable expense vouchers for City employees,1274.58
2017,48,48 MAYOR-OFFICE OF THE INSPECTOR GENERAL,2,02 PURCHASE OF SERVICES,216,COMMERCIAL OFFSHELF COMP SOFTWARE 0216,PVXX,payment voucher,190.74
2017,48,48 MAYOR-OFFICE OF THE INSPECTOR GENERAL,2,02 PURCHASE OF SERVICES,216,COMMERCIAL OFFSHELF COMP SOFTWARE 0216,VCXX,procurement,64.07
2017,48,48 MAYOR-OFFICE OF THE INSPECTOR GENERAL,2,02 PURCHASE OF SERVICES,230,MEALSNONTRAVEL & OFFICL ENTERTAIN 0230,PVXX,payment voucher,1149.25
2017,48,48 MAYOR-OFFICE OF THE INSPECTOR GENERAL,2,02 PURCHASE OF SERVICES,240,ADVERTISING/PROMOTIONAL ACTIVITIES 0240,PVXX,payment voucher,11.93
2017,48,48 MAYOR-OFFICE OF THE INSPECTOR GENERAL,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PVMD,professional services,103104
2017,48,48 MAYOR-OFFICE OF THE INSPECTOR GENERAL,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PVXX,payment voucher,770
2017,48,48 MAYOR-OFFICE OF THE INSPECTOR GENERAL,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,RPXX,reimbursable expense vouchers for City employees,212
2017,48,48 MAYOR-OFFICE OF THE INSPECTOR GENERAL,2,02 PURCHASE OF SERVICES,253,LEGAL SERVICES 0253,PVXX,payment voucher,226.4
2017,48,48 MAYOR-OFFICE OF THE INSPECTOR GENERAL,2,02 PURCHASE OF SERVICES,255,DUES 0255,PVXX,payment voucher,1460
2017,48,48 MAYOR-OFFICE OF THE INSPECTOR GENERAL,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,PVXX,payment voucher,2610
2017,48,48 MAYOR-OFFICE OF THE INSPECTOR GENERAL,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,RPXX,reimbursable expense vouchers for City employees,2635.25
2017,48,48 MAYOR-OFFICE OF THE INSPECTOR GENERAL,2,02 PURCHASE OF SERVICES,282,RENT/LEASEPURCHASE COMPUTER EQUIP 0282,VCXX,procurement,1664.32
2017,48,48 MAYOR-OFFICE OF THE INSPECTOR GENERAL,2,02 PURCHASE OF SERVICES,285,RENTS 0285,VCXX,procurement,2243.09
2017,52,52 FREE LIBRARY,4,04 EQUIPMENT,418,JANITORIAL AND LAUNDRY 0418,VCXX,procurement,5803.56
2017,48,48 MAYOR-OFFICE OF THE INSPECTOR GENERAL,3,03 MATERIALS AND SUPPLIES,300,MATERIALS & SUPPLIES CONTROL 0300,PVXX,payment voucher,24.84
2017,48,48 MAYOR-OFFICE OF THE INSPECTOR GENERAL,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,PVXX,payment voucher,474.27
2017,48,48 MAYOR-OFFICE OF THE INSPECTOR GENERAL,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,VCXX,procurement,2138.84
2017,48,48 MAYOR-OFFICE OF THE INSPECTOR GENERAL,4,04 EQUIPMENT,420,OFFICE EQUIPMENT 0420,VCXX,procurement,1789.6
2017,48,48 MAYOR-OFFICE OF THE INSPECTOR GENERAL,4,04 EQUIPMENT,423,PLUMBING/AIR CONDITIONING/SPACE HTG 0423,PVXX,payment voucher,182.7
2017,48,48 MAYOR-OFFICE OF THE INSPECTOR GENERAL,4,04 EQUIPMENT,423,PLUMBING/AIR CONDITIONING/SPACE HTG 0423,VCXX,procurement,205.52
2017,49,49 MAYOR-OFFICE OF SUSTAINABILITY,2,02 PURCHASE OF SERVICES,209,TELEPHONE 0209,VCXX,procurement,46.91
2017,49,49 MAYOR-OFFICE OF SUSTAINABILITY,2,02 PURCHASE OF SERVICES,210,POSTAGE 0210,PCXX,petty cash,13.86
2017,49,49 MAYOR-OFFICE OF SUSTAINABILITY,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,PVTR,American Express travel vouchers,1103.2
2017,49,49 MAYOR-OFFICE OF SUSTAINABILITY,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,RPXX,reimbursable expense vouchers for City employees,56
2017,49,49 MAYOR-OFFICE OF SUSTAINABILITY,2,02 PURCHASE OF SERVICES,216,COMMERCIAL OFFSHELF COMP SOFTWARE 0216,VCXX,procurement,5775.81
2017,49,49 MAYOR-OFFICE OF SUSTAINABILITY,2,02 PURCHASE OF SERVICES,220,ELECTRIC CURRENTSTRUCTURES/STREETS 0220,PVMD,professional services,87798
2017,49,49 MAYOR-OFFICE OF SUSTAINABILITY,2,02 PURCHASE OF SERVICES,230,MEALSNONTRAVEL & OFFICL ENTERTAIN 0230,PVXX,payment voucher,379.5
2017,49,49 MAYOR-OFFICE OF SUSTAINABILITY,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PCXX,petty cash,100
2017,49,49 MAYOR-OFFICE OF SUSTAINABILITY,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PVMD,professional services,255996.07
2017,49,49 MAYOR-OFFICE OF SUSTAINABILITY,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,RPXX,reimbursable expense vouchers for City employees,311.88
2017,49,49 MAYOR-OFFICE OF SUSTAINABILITY,2,02 PURCHASE OF SERVICES,255,DUES 0255,PCXX,petty cash,50
2017,49,49 MAYOR-OFFICE OF SUSTAINABILITY,2,02 PURCHASE OF SERVICES,255,DUES 0255,PVXX,payment voucher,13450
2017,49,49 MAYOR-OFFICE OF SUSTAINABILITY,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,PVXX,payment voucher,3474.2
2017,49,49 MAYOR-OFFICE OF SUSTAINABILITY,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,RPXX,reimbursable expense vouchers for City employees,6752.91
2017,49,49 MAYOR-OFFICE OF SUSTAINABILITY,2,02 PURCHASE OF SERVICES,285,RENTS 0285,VCXX,procurement,3266.74
2017,49,49 MAYOR-OFFICE OF SUSTAINABILITY,3,03 MATERIALS AND SUPPLIES,311,GENERAL EQUIPMENT AND MACHINERY 0311,PCXX,petty cash,405
2017,49,49 MAYOR-OFFICE OF SUSTAINABILITY,3,03 MATERIALS AND SUPPLIES,313,FOOD 0313,PCXX,petty cash,325.2
2017,49,49 MAYOR-OFFICE OF SUSTAINABILITY,3,03 MATERIALS AND SUPPLIES,313,FOOD 0313,RPXX,reimbursable expense vouchers for City employees,142.53
2017,49,49 MAYOR-OFFICE OF SUSTAINABILITY,3,03 MATERIALS AND SUPPLIES,316,GENERAL HARDWARE AND MINOR TOOLS 0316,VCXX,procurement,1469
2017,49,49 MAYOR-OFFICE OF SUSTAINABILITY,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,PCXX,petty cash,107.76
2017,49,49 MAYOR-OFFICE OF SUSTAINABILITY,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,VCXX,procurement,452.49
2017,49,49 MAYOR-OFFICE OF SUSTAINABILITY,3,03 MATERIALS AND SUPPLIES,325,PRINTING 0325,VCXX,procurement,11950
2017,49,49 MAYOR-OFFICE OF SUSTAINABILITY,4,04 EQUIPMENT,425,PRINTING AND BINDING 0425,VCXX,procurement,2866.99
2017,5,05 MAYOR'S OFFICE,2,02 PURCHASE OF SERVICES,209,TELEPHONE 0209,VCXX,procurement,700.59
2017,5,05 MAYOR'S OFFICE,2,02 PURCHASE OF SERVICES,210,POSTAGE 0210,PCXX,petty cash,282
2017,5,05 MAYOR'S OFFICE,2,02 PURCHASE OF SERVICES,210,POSTAGE 0210,PVXX,payment voucher,165.01
2017,5,05 MAYOR'S OFFICE,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,PCXX,petty cash,764.82
2017,5,05 MAYOR'S OFFICE,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,PVTR,American Express travel vouchers,392.2
2017,5,05 MAYOR'S OFFICE,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,PVXX,payment voucher,53001.66
2017,5,05 MAYOR'S OFFICE,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,RPXX,reimbursable expense vouchers for City employees,3174.1
2017,5,05 MAYOR'S OFFICE,2,02 PURCHASE OF SERVICES,230,MEALSNONTRAVEL & OFFICL ENTERTAIN 0230,PVXX,payment voucher,20350
2017,5,05 MAYOR'S OFFICE,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PCXX,petty cash,525
2017,5,05 MAYOR'S OFFICE,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PVMD,professional services,250781.44
2017,5,05 MAYOR'S OFFICE,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PVXX,payment voucher,18649.21
2017,5,05 MAYOR'S OFFICE,2,02 PURCHASE OF SERVICES,251,INFORMATION TECHNOLOGYPROF SERVICE 0251,PVMD,professional services,5204.78
2017,5,05 MAYOR'S OFFICE,2,02 PURCHASE OF SERVICES,255,DUES 0255,PVXX,payment voucher,131062
2017,5,05 MAYOR'S OFFICE,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,PCXX,petty cash,20
2017,5,05 MAYOR'S OFFICE,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,PVMD,professional services,1400
2017,5,05 MAYOR'S OFFICE,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,PVXX,payment voucher,1900
2017,5,05 MAYOR'S OFFICE,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,RPXX,reimbursable expense vouchers for City employees,495.83
2017,5,05 MAYOR'S OFFICE,2,02 PURCHASE OF SERVICES,260,REPAIR AND MAINTENANCE CHARGES 0260,VCXX,procurement,12894.64
2017,5,05 MAYOR'S OFFICE,2,02 PURCHASE OF SERVICES,285,RENTS 0285,PVXX,payment voucher,875
2017,5,05 MAYOR'S OFFICE,2,02 PURCHASE OF SERVICES,285,RENTS 0285,VCXX,procurement,299.88
2017,5,05 MAYOR'S OFFICE,3,03 MATERIALS AND SUPPLIES,304,BOOKS AND OTHER PUBLICATIONS 0304,PCXX,petty cash,2770
2017,5,05 MAYOR'S OFFICE,3,03 MATERIALS AND SUPPLIES,313,FOOD 0313,PCXX,petty cash,848.93
2017,5,05 MAYOR'S OFFICE,3,03 MATERIALS AND SUPPLIES,313,FOOD 0313,PVXX,payment voucher,1291.02
2017,5,05 MAYOR'S OFFICE,3,03 MATERIALS AND SUPPLIES,313,FOOD 0313,RPXX,reimbursable expense vouchers for City employees,115.03
2017,5,05 MAYOR'S OFFICE,3,03 MATERIALS AND SUPPLIES,313,FOOD 0313,VCXX,procurement,1780.4
2017,5,05 MAYOR'S OFFICE,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,PCXX,petty cash,665.58
2017,5,05 MAYOR'S OFFICE,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,PVXX,payment voucher,996.13
2017,5,05 MAYOR'S OFFICE,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,RPXX,reimbursable expense vouchers for City employees,70.98
2017,5,05 MAYOR'S OFFICE,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,VCXX,procurement,9479.66
2017,5,05 MAYOR'S OFFICE,3,03 MATERIALS AND SUPPLIES,325,PRINTING 0325,VCXX,procurement,148
2017,5,05 MAYOR'S OFFICE,4,04 EQUIPMENT,420,OFFICE EQUIPMENT 0420,VCXX,procurement,2050.75
2017,5,05 MAYOR'S OFFICE,4,04 EQUIPMENT,424,PRECISION PHOTOGRAPHIC AND ARTIST 0424,PVXX,payment voucher,111.21
2017,5,05 MAYOR'S OFFICE,4,04 EQUIPMENT,427,COMPUTER EQUIPMENT & PERIPHERALS 0427,VCXX,procurement,347
2017,5,05 MAYOR'S OFFICE,5,"05 CONTRIBUTIONS,INDEMNITIES,REFDS,TAXES",504,MERITORIOUS AWARDS 0504,PVMD,professional services,176000
2017,50,50 MAYORS OFFICE-MURAL ARTS PROGRAM,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PVMD,professional services,1031017
2017,51,51 CITY PLANNING COMMISSION,2,02 PURCHASE OF SERVICES,210,POSTAGE 0210,PCXX,petty cash,355.55
2017,51,51 CITY PLANNING COMMISSION,2,02 PURCHASE OF SERVICES,210,POSTAGE 0210,VCXX,procurement,237.87
2017,51,51 CITY PLANNING COMMISSION,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,PCXX,petty cash,915.02
2017,51,51 CITY PLANNING COMMISSION,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,RPXX,reimbursable expense vouchers for City employees,12570.01
2017,51,51 CITY PLANNING COMMISSION,2,02 PURCHASE OF SERVICES,230,MEALSNONTRAVEL & OFFICL ENTERTAIN 0230,PCXX,petty cash,559.08
2017,51,51 CITY PLANNING COMMISSION,2,02 PURCHASE OF SERVICES,230,MEALSNONTRAVEL & OFFICL ENTERTAIN 0230,RPXX,reimbursable expense vouchers for City employees,435
